Position_m,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000000s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000001s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000002s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000003s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000004s,Density_t=0.00000005s,Density_t=0.00000005s
1.1633333333333333,2e+17,2.0000228654336128e+17,2.0012016620473248e+17,2.0051390678784435e+17,2.010725301492411e+17,2.0165668127897978e+17,2.0219537575463347e+17,2.0266425293728726e+17,2.0306090374889248e+17,2.0339156519401418e+17,2.036650475868951e+17,2.03890199863905e+17,2.040749722258913e+17,2.0422616772348182e+17,2.0434947356267437e+17,2.044495917743767e+17,2.045303921716531e+17,2.0459505675046006e+17,2.0464620508969587e+17,2.046859990051723e+17,2.0471622813434765e+17,2.0473837921203648e+17,2.04753691887377e+17,2.0476320364102848e+17,2.047677859608615e+17,2.047681735388583e+17,2.047649879040587e+17
1.1666666666666667,2e+17,2.0000259156716083e+17,2.0012879008701238e+17,2.0053919786525606e+17,2.0111272860418467e+17,2.0170684470158746e+17,2.0225115547107066e+17,2.0272257691817043e+17,2.031197736753592e+17,2.0344973781476438e+17,2.0372177898493888e+17,2.0394506827032176e+17,2.041277612531921e+17,2.042767907596348e+17,2.043979250501145e+17,2.0449591580912995e+17,2.0457466223965664e+17,2.0463736264894592e+17,2.0468664450838064e+17,2.0472467214620355e+17,2.0475323432324902e+17,2.0477381481729802e+17,2.047876491009996e+17,2.04795769824308e+17,2.0479904335897552e+17,2.0479819923321165e+17,2.0479385391474714e+17
1.1700000000000002,2e+17,2.0000293482357094e+17,2.0013797004064176e+17,2.0056555613389978e+17,2.011541572218827e+17,2.017581863868953e+17,2.0230797697462422e+17,2.0278178768361795e+17,2.0317938418426634e+17,2.0350852277429334e+17,2.037790138776756e+17,2.0400034920386102e+17,2.0418088728516454e+17,2.0432768822786342e+17,2.0444659910073763e+17,2.0454241933064938e+17,2.0461907592789216e+17,2.046797822179337e+17,2.0472717251442592e+17,2.0476341280661814e+17,2.047902902880068e+17,2.0480928521780534e+17,2.0482162843428365e+17,2.048283473819993e+17,2.0483030300881347e+17,2.048282194253695e+17,2.0482270782798723e+17
1.1733333333333333,2e+17,2.0000332076502314e+17,2.001477370556649e+17,2.0059301683706326e+17,2.011968416091423e+17,2.0181072160683706e+17,2.023658478651247e+17,2.0284188775973914e+17,2.0323973462137392e+17,2.035679175009015e+17,2.0383674859047082e+17,2.0405603840461853e+17,2.0423434580262755e+17,2.043788555528814e+17,2.0449549120767514e+17,2.0458909797457616e+17,2.0466362905624234e+17,2.047223114825497e+17,2.047677853460044e+17,2.0480221743713888e+17,2.048273926862989e+17,2.0484478726959184e+17,2.0485562693138134e+17,2.0486093353538874e+17,2.0486156229763443e+17,2.0485823165758512e+17,2.048515473304506e+17
1.1766666666666667,2e+17,2.0000375431773382e+17,2.001581234954152e+17,2.0062161587470998e+17,2.0124080740628685e+17,2.0186446538928157e+17,2.0242477541697482e+17,2.0290287935096774e+17,2.033008240453276e+17,2.036279191776971e+17,2.0389497924353165e+17,2.041121314425815e+17,2.0428813214580858e+17,2.044302880432159e+17,2.0454459676788464e+17,2.0463594729674333e+17,2.0470831737816822e+17,2.0476494641247082e+17,2.0480847919486013e+17,2.0484108244950243e+17,2.0486453814298147e+17,2.0488031780099456e+17,2.0488964161302714e+17,2.0489352548593037e+17,2.048928185958806e+17,2.0488823345784042e+17,2.0488037009669354e+17
1.1800000000000002,2e+17,2.0000424092653213e+17,2.001691631329839e+17,2.0065138978943014e+17,2.012860802635337e+17,2.019194324990391e+17,2.0248476656628502e+17,2.0296476433192675e+17,2.0336265122272342e+17,2.0368852473972666e+17,2.0395370175034602e+17,2.0416862371688928e+17,2.0434224151411446e+17,2.0448198089129078e+17,2.0459391108241965e+17,2.046829627735513e+17,2.0475313658113984e+17,2.048076829223778e+17,2.0484925020676355e+17,2.048800042169043e+17,2.049017232505159e+17,2.049158736130598e+17,2.0492366947691987e+17,2.0492612041560368e+17,2.0492406925751146e+17,2.0491822234015696e+17,2.049091737894459e+17
1.1833333333333333,2e+17,2.000047866032682e+17,2.0018089118696355e+17,2.0068237575069136e+17,2.0133268581649658e+17,2.0197563741856467e+17,2.0254582789796877e+17,2.0302754423935296e+17,2.0342521462326074e+17,2.037497308711951e+17,2.040129118162023e+17,2.042255104551618e+17,2.0439666896595814e+17,2.0453392917355533e+17,2.0464342935673616e+17,2.0473013980237386e+17,2.0479808228709162e+17,2.0485051687242835e+17,2.048900944819836e+17,2.049189790744575e+17,2.0493894456940784e+17,2.0495145147995837e+17,2.0495770749811254e+17,2.0495871548727814e+17,2.0495531162034323e+17,2.0494819580491155e+17,2.0493795605990422e+17
1.1866666666666668,2e+17,2.0000539797901296e+17,2.0019334435631594e+17,2.0071461153733818e+17,2.0138064966081565e+17,2.0203309432837238e+17,2.0260796563280858e+17,2.0309122026408925e+17,2.0348851241498966e+17,2.0381153400277808e+17,2.0407260493679e+17,2.0428278671289616e+17,2.0445140941864173e+17,2.0458612785065923e+17,2.0469314670103702e+17,2.0477747370199453e+17,2.0484315005290237e+17,2.0489344406875117e+17,2.049310080757765e+17,2.049580033196653e+17,2.049761986286573e+17,2.0498704814940995e+17,2.0499175262941024e+17,2.0499130784508426e+17,2.049865430063941e+17,2.0497815133915667e+17,2.049667145480288e+17
1.1900000000000002,2e+17,2.0000608236026493e+17,2.0020656085420605e+17,2.0074813551829046e+17,2.0142999732592125e+17,2.0209181708717504e+17,2.0267118561450518e+17,2.0315579324315306e+17,2.0355254245965776e+17,2.0387393030903018e+17,2.0413277639688438e+17,2.0434044737293354e+17,2.0450645764829712e+17,2.0463857176767427e+17,2.0474305813065405e+17,2.0482495971307382e+17,2.0488833537090058e+17,2.049364602639597e+17,2.049719869988907e+17,2.049970732129073e+17,2.0501348192622003e+17,2.0502266034311734e+17,2.050258018017758e+17,2.0502389461479123e+17,2.050177607222346e+17,2.0500808641694528e+17,2.0499544688284448e+17
1.1933333333333334,2e+17,2.000068477893833e+17,2.002205804406365e+17,2.007829866313925e+17,2.0148075424793818e+17,2.021518192117646e+17,2.0273549329672253e+17,2.032212636518889e+17,2.03617302308161e+17,2.0393691570589232e+17,2.041934212691165e+17,2.0439848714499712e+17,2.0456180828988448e+17,2.0469125565436256e+17,2.0479315856646784e+17,2.0487259299864698e+17,2.049336336693943e+17,2.0497956115768656e+17,2.050130272180891e+17,2.050361849779392e+17,2.050507909294803e+17,2.050582847572095e+17,2.0505985192474307e+17,2.0505647290419098e+17,2.050489620593438e+17,2.0503799849966048e+17,2.0502415068274547e+17
1.1966666666666668,2e+17,2.0000770310946774e+17,2.0023544445370966e+17,2.008192043603673e+17,2.015329457417396e+17,2.0221311385665005e+17,2.028008937301404e+17,2.0328763159621382e+17,2.0368278919610483e+17,2.040004858483017e+17,2.0425453441283126e+17,2.0445690056530234e+17,2.0461745583724957e+17,2.0474417412549283e+17,2.0484344283536608e+17,2.049203686446525e+17,2.049790403132263e+17,2.050227423971381e+17,2.0505412465668723e+17,2.0507533480240637e+17,2.0508812207573466e+17,2.0509391806269434e+17,2.0509389988683814e+17,2.0508903980348867e+17,2.0508014429447075e+17,2.050678850363496e+17,2.0505282355580397e+17
1.2000000000000002,2e+17,2.0000865803390742e+17,2.0025119583933606e+17,2.0085682870983098e+17,2.0158659697216074e+17,2.022757137934688e+17,2.0286739154952877e+17,2.0335489680496422e+17,2.0374900003948058e+17,2.0406463612790685e+17,2.0431611047303466e+17,2.0451568199624067e+17,2.0467339464324042e+17,2.0479732168120384e+17,2.0489390567074032e+17,2.04968281660492e+17,2.050245506043539e+17,2.0506599957766947e+17,2.050952751951086e+17,2.051145188383708e+17,2.051254717726872e+17,2.051295569059202e+17,2.0512794255600803e+17,2.0512159238569974e+17,2.0511130469000106e+17,2.0509774346406253e+17,2.050814631000825e+17
1.2033333333333334,2e+17,2.000097232208201e+17,2.0026787917920294e+17,2.008959001783268e+17,2.016417329243856e+17,2.0233963139019053e+17,2.0293499096085574e+17,2.0342305862235213e+17,2.0381593143046173e+17,2.0412936167089226e+17,2.0437814387943293e+17,2.0457482562613814e+17,2.0472961891988432e+17,2.0485069270741654e+17,2.049445417130209e+17,2.050163269796206e+17,2.05070159782454e+17,2.0510932824337955e+17,2.0513647467145584e+17,2.0515373320285162e+17,2.0516283639895552e+17,2.051651979090471e+17,2.05161976780057e+17,2.0515412770705293e+17,2.0514244049432902e+17,2.0512757120819498e+17,2.0511006690395e+17
1.2066666666666668,2e+17,2.000109103526009e+17,2.002855407168071e+17,2.0093645972933814e+17,2.0169837837352022e+17,2.0240487859013133e+17,2.0300369572844422e+17,2.0349211600054006e+17,2.0388357963332675e+17,2.0419465733591418e+17,2.044406288455649e+17,2.0463432546908957e+17,2.0478612273862525e+17,2.049042814762944e+17,2.049953455102512e+17,2.050644994601686e+17,2.051158630255532e+17,2.0515272388772637e+17,2.0517771888209872e+17,2.0519297397837872e+17,2.0520021230458778e+17,2.0520083767052637e+17,2.0519599938709034e+17,2.051866428073997e+17,2.0517354894223478e+17,2.051573656828354e+17,2.0513863254640154e+17
1.2100000000000002,2e+17,2.0001223222079613e+17,2.0030422838135194e+17,2.0097854876024534e+17,2.01756557853369e+17,2.0247146689079773e+17,2.0307350916218957e+17,2.035620674923433e+17,2.0395194058051213e+17,2.0426051771215232e+17,2.0450355936802973e+17,2.0469417536486957e+17,2.048429000306229e+17,2.0495808214675258e+17,2.050463115187004e+17,2.0511279388559434e+17,2.0516165545068256e+17,2.0519618195416275e+17,2.052190035822784e+17,2.0523223721356026e+17,2.052375958115908e+17,2.052364727655898e+17,2.052300071859656e+17,2.0521913471062998e+17,2.0520462725526666e+17,2.0518712429111686e+17,2.051671575973816e+17
1.2133333333333334,2e+17,2.0001370281651142e+17,2.0032399180930058e+17,2.010222090691917e+17,2.018162956244321e+17,2.0253940732258074e+17,2.0314443410485334e+17,2.0363291124406742e+17,2.0402100986880218e+17,2.0432693711747926e+17,2.0456692922581162e+17,2.0475436897892157e+17,2.0489994458711347e+17,2.0501208876501632e+17,2.0509743410351555e+17,2.0516120496536806e+17,2.0520753211455766e+17,2.0523969783679178e+17,2.05260324486728e+17,2.052715189236628e+17,2.0527498321446886e+17,2.0527209974674733e+17,2.0526399696675126e+17,2.0525160042509366e+17,2.0523567264212845e+17,2.0521684442557286e+17,2.051956396181111e+17
1.2166666666666668,2e+17,2.0001533742655616e+17,2.0034488236337216e+17,2.0106748281982867e+17,2.0187761564114416e+17,2.026087104273211e+17,2.0321647291944672e+17,2.0370464498849088e+17,2.0409078275565994e+17,2.043939095967513e+17,2.046307319797034e+17,2.0481489980242563e+17,2.0495725005983296e+17,2.0506629526522886e+17,2.0514870753941245e+17,2.0520972733568698e+17,2.0525348801428352e+17,2.052832668810425e+17,2.0530167727030915e+17,2.0531081509120502e+17,2.0531237078077344e+17,2.053077151442939e+17,2.0529796550119242e+17,2.052840369440284e+17,2.052666822990721e+17,2.0524652346849712e+17,2.0522407616141766e+17
1.22,2e+17,2.0001715273551485e+17,2.0036695314876202e+17,2.0111441250391357e+17,2.0194054151837587e+17,2.026793862367669e+17,2.032896274767187e+17,2.0377726603800102e+17,2.0416125415570502e+17,2.0446142892022368e+17,2.0469496097183082e+17,2.048757611524461e+17,2.0501480996150336e+17,2.051206954701086e+17,2.052001260114063e+17,2.0525835556022157e+17,2.0529951808808416e+17,2.0532688438436563e+17,2.0534305756866502e+17,2.0535012166656454e+17,2.053497547516632e+17,2.0534331546682464e+17,2.0533190954318397e+17,2.0531644124599328e+17,2.0529765341029482e+17,2.0527615879230794e+17,2.052524647720695e+17
1.2233333333333334,2e+17,2.0001916693392445e+17,2.0039025902636138e+17,2.011630409017356e+17,2.0200509649722285e+17,2.0275144425094646e+17,2.0336389914276298e+17,2.0385077127789203e+17,2.0423241863734288e+17,2.045294885820929e+17,2.0475960932527885e+17,2.0493694617216e+17,2.0507261766638253e+17,2.0517528309165658e+17,2.0525168361558115e+17,2.05307084130893e+17,2.0534561721605738e+17,2.0537054559694906e+17,2.053844609788891e+17,2.0538943456859728e+17,2.053871313424751e+17,2.053788972017591e+17,2.0536582582925066e+17,2.0534881029530816e+17,2.053285831483413e+17,2.053057477599162e+17,2.052808029871125e+17
1.2266666666666668,2e+17,2.0002139983271926e+17,2.004148566227486e+17,2.0121341104035158e+17,2.0207130341010768e+17,2.0282489341647933e+17,2.034392887667595e+17,2.039251571598342e+17,2.0430427041955123e+17,2.0459808179916934e+17,2.04824669943822e+17,2.0499844783116723e+17,2.051306664108777e+17,2.0523005173191376e+17,2.0530337435989907e+17,2.053559074686816e+17,2.053917802209539e+17,2.0541424572245296e+17,2.0542588306020982e+17,2.054287496852701e+17,2.054244967433055e+17,2.0541445681587376e+17,2.0539971107903443e+17,2.0538114104249917e+17,2.053594686745109e+17,2.0533528772509757e+17,2.0530908833621098e+17
1.23,2e+17,2.0002387298408858e+17,2.004408043367184e+17,2.0126556614961466e+17,2.0213918464522294e+17,2.0289974210484918e+17,2.0351579666886445e+17,2.0400041969552314e+17,2.043768033688281e+17,2.0466720150968262e+17,2.0489013551176003e+17,2.0506025892588304e+17,2.0518894929422346e+17,2.0528499488376874e+17,2.0535519216504874e+17,2.054048199244666e+17,2.054380018689814e+17,2.054579799187651e+17,2.0546731933469146e+17,2.054680628743062e+17,2.0546184711960195e+17,2.0544999075584304e+17,2.0543356199578826e+17,2.0541343042474966e+17,2.0539030713926922e+17,2.0536477603286858e+17,2.0533731834199114e+17
1.2333333333333334,2e+17,2.0002660980886803e+17,2.004681623421131e+17,2.0131954961598605e+17,2.0220876211034595e+17,2.0297599809066355e+17,2.0359342262826512e+17,2.040765544505174e+17,2.04450010996307e+17,2.04736840372223e+17,2.0495599849386064e+17,2.0512237208001386e+17,2.052474592792245e+17,2.053401059318156e+17,2.0540713086533325e+17,2.0545381577989683e+17,2.0548427687063315e+17,2.0550174329877523e+17,2.0550876528795008e+17,2.0550736996384288e+17,2.05499178612765e+17,2.0548549544878886e+17,2.0546737526687734e+17,2.0544567536635674e+17,2.0542109568266432e+17,2.0539421001986646e+17,2.053654905203882e+17
1.2366666666666668,2e+17,2.000296357305628e+17,2.0049699258671706e+17,2.0137540493412186e+17,2.0228005719605648e+17,2.0305366852992493e+17,2.036721658714143e+17,2.0415355653827414e+17,2.045238864550439e+17,2.0480699076482112e+17,2.050222511354105e+17,2.051847797451174e+17,2.0530618919306342e+17,2.0539537815326282e+17,2.054591842095976e+17,2.0550288924829235e+17,2.055305998815411e+17,2.0554553093116918e+17,2.0555021636988563e+17,2.0554666675310208e+17,2.0553648734076026e+17,2.0552096730283814e+17,2.055011475642867e+17,2.0547787277919357e+17,2.05451831434748e+17,2.0542358701473283e+17,2.053936023809965e+17
1.24,2e+17,2.000329783160705e+17,2.0052735878697302e+17,2.0143317565623363e+17,2.023530907383926e+17,2.0313275993833968e+17,2.0375202506046e+17,2.0423142061439072e+17,2.0459842253748064e+17,2.0487764478416883e+17,2.050888854623763e+17,2.052474742012472e+17,2.0536513172817373e+17,2.0545080471889216e+17,2.0551134586219552e+17,2.0555203447557696e+17,2.05576965503353e+17,2.0558933784124234e+17,2.055916679954292e+17,2.0558594901307328e+17,2.055737693987406e+17,2.055564027076887e+17,2.0553487554513536e+17,2.055100195631768e+17,2.054825115160008e+17,2.0545290433850106e+17,2.0542165142742266e+17
1.2433333333333334,2.0000000000000003e+17,2.0003666742313923e+17,2.005593264182778e+17,2.0149290533922483e+17,2.024278829809801e+17,2.0321327816969094e+17,2.0383299828188586e+17,2.043101408710613e+17,2.0467361167309002e+17,2.0494879424498384e+17,2.0515589328167677e+17,2.053104475576828e+17,2.0542427944317885e+17,2.0550637869406883e+17,2.055636094039956e+17,2.056012455412417e+17,2.056233682846345e+17,2.056331590117321e+17,2.0563311554530544e+17,2.0562521248720867e+17,2.0561102085967808e+17,2.055917980351831e+17,2.055685558521975e+17,2.0554211260673978e+17,2.0551313303776205e+17,2.0548215930498726e+17,2.054496351576416e+17
1.2466666666666668,2.0000000000000003e+17,2.0004073535456144e+17,2.0059296270061488e+17,2.0155463748961165e+17,2.0250445353667453e+17,2.032952283943023e+17,2.0391508303537866e+17,2.043897110317577e+17,2.0474944592620717e+17,2.0502043067952058e+17,2.0522326618156742e+17,2.0537369175374595e+17,2.0548362476389686e+17,2.0556209303980195e+17,2.0561596833342694e+17,2.0565051645933872e+17,2.056698027217945e+17,2.056769893836696e+17,2.056745543668107e+17,2.0566445289213056e+17,2.0564823777500573e+17,2.0562714963989037e+17,2.0560218511442963e+17,2.0557414878731046e+17,2.0554369310266394e+17,2.0551134922118483e+17,2.0547755106435568e+17
1.25,2.0000000000000006e+17,2.000452170190616e+17,2.006283365792811e+17,2.016184155062409e+17,2.0258282134875568e+17,2.0337861507762048e+17,2.0399827622293763e+17,2.0447012434614192e+17,2.048259169940514e+17,2.0509254533722973e+17,2.0529099553213888e+17,2.054371985597034e+17,2.0554315998441146e+17,2.0561794061385635e+17,2.0566841606756394e+17,2.0569984117950602e+17,2.057162632600351e+17,2.0572082385725034e+17,2.0571597977460554e+17,2.0570366591835043e+17,2.0568541617526893e+17,2.0566245385969555e+17,2.0563575994750413e+17,2.0560612497179507e+17,2.0557418880506966e+17,2.0554047138766243e+17,2.0550539663535674e+17
1.2533333333333334,2.0000000000000013e+17,2.000501500987929e+17,2.006655187004663e+17,2.0168428262082365e+17,2.0266300465171728e+17,2.0346344195894454e+17,2.0408257413824262e+17,2.0455137358522003e+17,2.049030162049436e+17,2.051651291845686e+17,2.0535907248593002e+17,2.055009595777569e+17,2.056028772682092e+17,2.0567391417191453e+17,2.0572094594325008e+17,2.0574921358802227e+17,2.0576274429432493e+17,2.0576465729272336e+17,2.0575738705152253e+17,2.0574284723100048e+17,2.057225520707865e+17,2.0569770701639706e+17,2.0566927695434934e+17,2.056380380170664e+17,2.056046172315162e+17,2.055695230989654e+17,2.055331693538907e+17
1.2566666666666668,2.0000000000000022e+17,2.0005557522330797e+17,2.0070458138144765e+17,2.0175228183630893e+17,2.0274502093169603e+17,2.0354971203033072e+17,2.0416797245629597e+17,2.0463345103674544e+17,2.0498073451672342e+17,2.052381729049651e+17,2.0542748797865734e+17,2.0556496624312086e+17,2.0566276864938336e+17,2.057300063687898e+17,2.0577355121826106e+17,2.0579862750889216e+17,2.0580924017039632e+17,2.0580848451129923e+17,2.0579877144938864e+17,2.0578199247057626e+17,2.057596414523209e+17,2.0573290541631133e+17,2.0570273272569546e+17,2.0566988477045728e+17,2.0563497546116054e+17,2.055985016440205e+17,2.0556086669902496e+17
1.26,2.000000000000004e+17,2.0006153614981603e+17,2.0074559857516205e+17,2.018224558631278e+17,2.028288868865868e+17,2.0363742751570163e+17,2.042544662233548e+17,2.0471634850087965e+17,2.050590625153702e+17,2.0531166689893683e+17,2.0549623273006115e+17,2.0562920982518806e+17,2.0572282603390403e+17,2.0578620975968995e+17,2.0582622507250643e+17,2.0584807670496163e+17,2.0585574518576582e+17,2.0585230029607622e+17,2.058401281898621e+17,2.0582109725369126e+17,2.0579668029175795e+17,2.0576804535088512e+17,2.0573612384062646e+17,2.0570166207025894e+17,2.0566526056623043e+17,2.0562740430654387e+17,2.0558848614601872e+17
1.2633333333333334,2.0000000000000064e+17,2.000680799494804e+17,2.007886458289269e+17,2.0189484705334314e+17,2.0291461838589194e+17,2.0372658985018976e+17,2.0434204984716906e+17,2.048000572861192e+17,2.0513799041383283e+17,2.0538560128436794e+17,2.0556529724486986e+17,2.0569368142878374e+17,2.057830412009554e+17,2.058425168015315e+17,2.0587896060927043e+17,2.0589755487906304e+17,2.059022535907779e+17,2.058960993929848e+17,2.058814524652837e+17,2.0586015717384275e+17,2.058336645427954e+17,2.0580312309731514e+17,2.0576944686713814e+17,2.057333667462239e+17,2.0569546961247846e+17,2.0565622836545206e+17,2.056160251666954e+17
