r_m,B_tesla_phi_0
0.06126126126126126,1.1243661503177127
0.06138138138138138,1.12536993117539
0.0615015015015015,1.126371714137205
0.061621621621621624,1.1273714961946821
0.06174174174174174,1.1283692743169982
0.061861861861861864,1.1293650454744697
0.06198198198198198,1.1303588066385368
0.062102102102102104,1.1313505547817597
0.06222222222222222,1.1323402868778092
0.062342342342342344,1.133327999901465
0.06246246246246246,1.1343136908285967
0.06258258258258258,1.1352973566361626
0.0627027027027027,1.1362789943022071
0.06282282282282282,1.1372586008058414
0.06294294294294295,1.1382361731272426
0.06306306306306306,1.1392117082476505
0.06318318318318318,1.14018520314935
0.0633033033033033,1.1411566548156693
0.06342342342342343,1.142126060230977
0.06354354354354354,1.1430934163806654
0.06366366366366366,1.1440587202511476
0.06378378378378378,1.1450219688298562
0.06390390390390391,1.1459831591027039
0.06402402402402402,1.146942287952047
0.06414414414414414,1.1478993521215273
0.06426426426426426,1.1488543483460187
0.06438438438438439,1.1498072733613647
0.0645045045045045,1.1507581239043747
0.06462462462462462,1.1517068967128117
0.06474474474474474,1.152653588525386
0.06486486486486487,1.1535981960817565
0.06498498498498498,1.1545407161225143
0.0651051051051051,1.1554811453891796
0.06522522522522523,1.1564194806242032
0.06534534534534535,1.1573557185709467
0.06546546546546546,1.1582898559736843
0.06558558558558558,1.1592218895776
0.0657057057057057,1.1601518161287723
0.06582582582582583,1.1610796323741728
0.06594594594594594,1.1620053350616646
0.06606606606606606,1.1629289209399878
0.06618618618618619,1.1638503867587573
0.06630630630630631,1.1647697292684618
0.06642642642642642,1.1656869452154137
0.06654654654654654,1.1666020312365633
0.06666666666666667,1.1675149838625356
0.06678678678678679,1.1684257996203622
0.0669069069069069,1.1693344750379084
0.06702702702702702,1.1702410066438742
0.06714714714714715,1.1711453909677774
0.06726726726726727,1.172047624539956
0.06738738738738738,1.1729477038915634
0.0675075075075075,1.173845625554557
0.06762762762762763,1.1747413860616962
0.06774774774774775,1.1756349819465424
0.06786786786786787,1.1765264097434442
0.06798798798798798,1.1774156659875363
0.0681081081081081,1.1783027472147414
0.06822822822822823,1.179187649961751
0.06834834834834835,1.1800703707660338
0.06846846846846846,1.1809509061658199
0.06858858858858859,1.181829252700107
0.06870870870870871,1.1827054069086465
0.06882882882882883,1.183579365331938
0.06894894894894894,1.1844511245012976
0.06906906906906907,1.1853206808174614
0.06918918918918919,1.1861880305890349
0.06930930930930931,1.1870531701233975
0.06942942942942942,1.1879160957286452
0.06954954954954955,1.1887768037135924
0.06966966966966967,1.1896352903877723
0.0697897897897898,1.1904915520614197
0.0699099099099099,1.1913455850454768
0.07003003003003003,1.1921973856515884
0.07015015015015015,1.1930469501920915
0.07027027027027027,1.193894274980014
0.07039039039039038,1.1947393563290762
0.07051051051051051,1.195582190553675
0.07063063063063063,1.1964227739688873
0.07075075075075075,1.197261102890468
0.07087087087087086,1.1980971736348396
0.07099099099099099,1.1989309825190875
0.07111111111111111,1.1997625258609665
0.07123123123123123,1.200591799978884
0.07135135135135134,1.2014188011919003
0.07147147147147147,1.2022435258035147
0.07159159159159159,1.2030659699783866
0.07171171171171171,1.203886129810699
0.07183183183183182,1.2047040013947032
0.07195195195195195,1.205519580825274
0.07207207207207207,1.2063328641979136
0.0721921921921922,1.2071438476087464
0.0723123123123123,1.2079525271545115
0.07243243243243243,1.2087588989325617
0.07255255255255255,1.2095629590408645
0.07267267267267268,1.210364703577989
0.07279279279279278,1.2111641286431074
0.07291291291291291,1.211961230335996
0.07303303303303303,1.2127560047570225
0.07315315315315316,1.2135484480071481
0.07327327327327327,1.2143385561879259
0.07339339339339339,1.2151263254014915
0.07351351351351351,1.2159117517505622
0.07363363363363364,1.2166948313384387
0.07375375375375375,1.2174755602689935
0.07387387387387387,1.218253934646671
0.07399399399399399,1.2190299505586075
0.07411411411411412,1.219803603988084
0.07423423423423424,1.2205748908811442
0.07435435435435435,1.2213438071843385
0.07447447447447447,1.2221103488447647
0.0745945945945946,1.2228745118100695
0.07471471471471472,1.2236362920284485
0.07483483483483483,1.2243956854486346
0.07495495495495495,1.225152688019903
0.07507507507507508,1.2259072956920667
0.0751951951951952,1.226659504415469
